#plot,ctr
#x,y,sp,age,mysize,tag,sprout
98.22775695,9.120955211,1,0,11.58647986,552,0
98.67089141,9.954675612,1,0,18.01633956,553,0
97.42415448,12.39218624,1,0,29.15718557,554,0
94.14022264,10.78758683,1,0,12.76422644,555,0
91.84586406,12.59664361,1,0,24.70084717,556,0
92.64671591,14.82786361,2,0,1.59,557,83
92.55862002,15.18793562,2,0,1.8,558,83
92.64495124,14.96211027,2,0,1.47,559,83
93.71859531,15.24041505,1,0,18.36648043,560,0
91.59765102,16.18069231,1,0,20.1490158,561,0
95.6014386,17.18276988,2,0,5.76140894,562,84
95.58285597,17.39667151,2,0,5.347606088,563,84
97.58171639,16.38370679,1,0,27.4064812,564,0
99.86715638,14.21097374,2,0,9.103662745,565,85
99.86214034,14.44296951,2,0,4.647324338,566,85
99.96654436,14.22259631,2,0,1.97,567,85
99.70532186,14.53133218,2,0,2.59,568,85
99.71403399,14.52642315,2,0,4.106197532,569,85
98.00796037,17.17995199,1,0,7.798592212,570,0
91.53184234,19.84169949,1,0,26.61070648,572,0
90.74999543,19.99738201,2,0,5.188451145,573,86
83.93993405,11.65903479,1,0,9.008169779,574,0
81.25451632,11.92989993,1,0,22.72732587,575,0
81.41867433,14.90478168,1,0,27.91577702,576,0
80.533973,15.86439449,1,0,19.89436789,577,0
83.02635646,17.37877972,1,0,15.78817035,578,0
84.90309446,16.94956496,1,0,12.73239545,579,0
80.19,20.0,2,0,2.18,580,87
80.51481274,20.5303043,2,0,3.34,581,87
80.56663363,20.56044523,2,0,1.03,582,87
80.56662864,20.70929876,2,0,1.77,583,87
80.25721585,20.85238316,2,0,2.08,584,87
80.24338945,20.51132229,2,0,5.76140894,585,87
80.11953539,20.62162614,2,0,5.188451145,586,87
80.32362871,20.6766378,2,0,4.965634224,587,87
80.1790351,20.87649777,2,0,3.15,588,87
79.93396239,20.82757894,2,0,1.51,589,87
79.73633434,20.7357087,2,0,1.28,590,87
79.77162816,20.80499032,2,0,1.8,591,87
85.00413067,28.31452282,1,0,14.5467618,592,0
89.29474852,23.80519649,1,0,15.27887454,593,0
85.68100781,28.15715677,1,0,14.45126883,594,0
84.7123931,29.98655162,2,0,3.0,595,88
81.52727027,28.38446486,1,0,24.3188753,596,0
80.27205126,29.83035672,1,0,12.41408556,597,0
82.57926802,30.63736983,2,0,6.843662553,598,89
